elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,speed,gpsx,gpsy,gpsh,Class
677,2709,4,250,4,4,24,95,3,112,18,61,2,116.29483,40.04964,61.66,indoor
653,2612,4,250,4,4,23,92,4,111,18,10,0,116.29482,40.04963,62.49,indoor
630,2518,4,250,4,4,22,89,4,112,18,18,0,116.29481,40.04962,61.44,indoor
622,2490,4,250,4,4,22,88,4,113,18,33,0,116.29481,40.04962,60.66,indoor
622,2486,4,250,4,3,22,88,4,113,18,23,0,116.2948,40.04961,60.6,indoor
610,2438,4,250,4,3,22,86,4,135,22,13,0,116.29479,40.04961,38.5,indoor
624,3119,5,250,5,4,22,108,4,150,24,16,0,116.29484,40.0496,24.2,indoor
586,3513,6,250,6,6,23,137,4,157,25,16,0,116.29482,40.04971,17.12,indoor
652,4561,7,250,7,6,23,161,5,185,30,17,0,116.29472,40.0496,-11.33,indoor
659,4613,7,250,7,6,23,158,5,172,28,19,0,116.29478,40.04957,2.21,indoor
583,4664,8,250,8,7,22,175,5,175,28,19,0,116.29478,40.04953,-1.04,indoor
590,4720,8,250,8,7,22,180,5,169,27,17,0,116.29478,40.0495,4.33,indoor
621,5585,9,250,9,7,23,203,5,161,26,14,0,116.29477,40.04948,12.73,indoor
659,6588,10,250,10,6,21,214,6,158,26,12,0,116.29477,40.04946,16.11,indoor
656,6560,10,250,10,7,21,214,7,158,26,11,0,116.29476,40.04946,15.36,indoor
661,6609,10,250,10,7,22,217,7,157,25,10,0,116.29476,40.04945,17.19,indoor
660,6597,10,250,10,6,21,208,7,156,25,9,0,116.29477,40.04945,17.34,indoor
661,6613,10,250,10,6,21,209,7,157,25,8,0,116.29476,40.04944,17.27,indoor
634,6344,10,250,10,6,20,203,7,155,25,7,0,116.29476,40.04943,18.49,indoor
656,6563,10,250,10,5,21,207,6,153,25,7,0,116.29476,40.04944,20.94,indoor
680,6803,10,250,10,6,21,211,5,151,24,7,0,116.29476,40.04945,23.05,indoor
652,6520,10,250,10,6,20,205,5,150,24,7,0,116.29475,40.04946,24.07,indoor
658,6575,10,250,10,7,20,205,5,149,24,6,0,116.29475,40.04946,24.62,indoor
653,6534,10,250,10,7,20,203,5,146,24,6,0,116.29475,40.04946,28.08,indoor
650,6500,10,250,10,6,20,202,4,145,23,6,0,116.29475,40.04946,28.77,indoor
669,6692,10,250,9,7,21,212,5,142,23,5,0,116.29476,40.04946,32.08,indoor
679,6787,10,250,9,7,21,209,5,139,22,5,0,116.29476,40.04947,34.51,indoor
653,6527,10,250,8,6,20,200,5,139,22,6,0,116.29476,40.04947,35.15,indoor
686,6856,10,250,8,6,21,208,6,138,22,6,0,116.29475,40.04947,35.42,indoor
691,6911,10,250,7,6,20,201,6,138,22,6,0,116.29475,40.04947,35.67,indoor
650,6499,10,250,7,6,19,190,5,138,22,6,0,116.29475,40.04947,35.67,indoor
668,6684,10,250,7,5,19,193,5,138,22,6,0,116.29475,40.04947,35.73,indoor
647,5826,9,250,6,6,20,178,5,138,22,5,0,116.29475,40.04947,35.82,indoor
643,5783,9,250,6,6,20,178,5,138,22,5,0,116.29475,40.04947,35.97,indoor
659,5930,9,250,6,6,20,181,4,138,22,6,0,116.29475,40.04947,35.98,indoor
649,5842,9,250,6,6,20,178,4,138,22,6,0,116.29475,40.04947,35.99,indoor
664,5980,9,250,6,6,20,183,4,138,22,6,0,116.29475,40.04947,36.04,indoor
627,5647,9,250,6,5,19,174,4,138,22,6,0,116.29475,40.04947,36.03,indoor
590,5310,9,250,6,3,18,166,4,138,22,6,0,116.29475,40.04947,36.04,indoor
584,5259,9,250,6,3,18,162,4,138,22,6,0,116.29475,40.04947,36.04,indoor
572,5151,9,250,6,4,18,160,5,138,22,6,0,116.29475,40.04947,36.02,indoor
549,4945,9,250,6,3,17,154,5,138,22,6,0,116.29475,40.04947,36.03,indoor
527,4219,8,250,6,4,18,148,5,138,22,6,0,116.29475,40.04947,36.04,indoor
580,4638,8,250,6,5,20,159,5,138,22,6,0,116.29475,40.04947,36.04,indoor
558,4465,8,250,6,4,19,152,5,138,22,6,0,116.29475,40.04947,36.06,indoor
541,4330,8,250,6,5,19,151,5,138,22,6,0,116.29475,40.04947,36.09,indoor
625,4372,7,250,6,5,21,145,4,138,22,5,0,116.29475,40.04947,36.09,indoor
634,4435,7,250,6,5,21,148,4,138,22,5,0,116.29475,40.04947,36.1,indoor
611,4278,7,250,6,4,20,140,4,138,22,6,0,116.29475,40.04947,36.13,indoor
629,4400,7,250,6,5,21,144,4,138,22,6,0,116.29475,40.04947,36.14,indoor
646,4523,7,250,6,4,21,148,4,138,22,6,0,116.29475,40.04947,36.21,indoor
685,4798,7,250,6,5,23,158,4,138,22,6,0,116.29475,40.04947,36.24,indoor
652,4567,7,250,6,5,21,150,5,137,22,6,0,116.29475,40.04947,36.36,indoor
669,4683,7,250,6,5,22,156,5,137,22,5,0,116.29475,40.04947,36.39,indoor
675,4722,7,250,6,5,22,155,5,137,22,5,0,116.29475,40.04947,36.41,indoor
628,4393,7,250,6,5,21,144,5,137,22,5,0,116.29474,40.04947,36.5,indoor
674,4720,7,250,6,5,22,153,5,137,22,5,0,116.29474,40.04947,36.67,indoor
629,4401,7,250,6,5,21,146,5,137,22,5,0,116.29474,40.04947,36.67,indoor
633,4434,7,250,6,5,21,145,4,137,22,5,0,116.29474,40.04947,36.69,indoor
641,4488,7,250,6,5,21,148,4,137,22,5,0,116.29474,40.04947,36.73,indoor
620,4342,7,250,6,5,20,143,4,137,22,10,0,116.29474,40.04947,36.76,indoor
613,4292,7,250,6,4,20,139,4,137,22,10,0,116.29474,40.04947,36.68,indoor
616,4312,7,250,6,4,20,140,4,137,22,10,0,116.29474,40.04947,36.68,indoor
595,4166,7,250,6,3,19,135,4,137,22,10,0,116.29474,40.04947,36.68,indoor
568,3978,7,250,6,2,18,127,5,137,22,10,0,116.29474,40.04947,36.65,indoor
576,4034,7,250,6,3,18,129,5,137,22,10,0,116.29474,40.04947,36.65,indoor
573,4009,7,250,6,3,18,127,4,137,22,10,0,116.29474,40.04947,36.65,indoor
573,4009,7,250,6,3,18,127,4,137,22,10,0,116.29474,40.04947,36.65,indoor
574,4018,7,250,6,2,18,128,4,137,22,11,0,116.29474,40.04947,36.66,indoor
568,4546,8,250,5,4,18,146,4,137,22,11,0,116.29474,40.04947,36.66,indoor
554,4435,8,250,5,4,18,142,4,137,22,11,0,116.29474,40.04947,36.73,indoor
493,4436,9,250,5,4,17,157,4,137,22,11,0,116.29474,40.04947,36.74,indoor
570,5126,9,250,7,5,19,172,5,137,22,11,0,116.29474,40.04947,36.75,indoor
661,5948,9,250,7,7,23,203,6,137,22,11,0,116.29474,40.04947,36.73,indoor
659,5933,9,250,7,7,22,202,6,137,22,11,0,116.29474,40.04947,36.73,indoor
654,5889,9,250,8,7,23,203,6,137,22,11,0,116.29474,40.04947,36.75,indoor
630,5673,9,250,9,6,22,196,5,137,22,11,0,116.29474,40.04947,36.84,indoor
611,5495,9,250,9,7,21,191,6,137,22,11,0,116.29474,40.04947,36.34,indoor
630,5673,9,250,9,6,21,191,6,137,22,11,0,116.29474,40.04947,36.35,indoor
695,6259,9,250,9,5,23,207,6,137,22,11,0,116.29474,40.04947,36.37,indoor
688,6196,9,250,9,8,24,215,6,137,22,11,0,116.29474,40.04947,36.36,indoor
783,7051,9,250,9,8,26,236,6,138,22,11,0,116.29474,40.04947,36.29,indoor
903,10836,12,250,11,8,26,306,6,138,22,11,0,116.29474,40.04947,36.28,indoor
917,11000,12,250,11,9,25,304,6,138,22,11,0,116.29474,40.04947,35.75,indoor
900,10796,12,250,12,9,24,292,6,138,22,11,0,116.29474,40.04947,35.8,indoor
912,10949,12,250,12,10,24,283,6,140,23,11,0,116.29473,40.04947,34.13,indoor
883,10596,12,250,12,10,24,282,7,140,23,11,0,116.29473,40.04947,33.79,indoor
841,10939,13,250,12,10,21,272,7,140,23,11,0,116.29473,40.04947,34.06,indoor
823,10703,13,250,12,10,21,267,8,140,23,11,0,116.29473,40.04947,33.99,indoor
823,10703,13,250,12,10,21,267,8,140,23,11,0,116.29473,40.04947,33.95,indoor
817,10619,13,250,12,9,20,263,8,140,23,11,0,116.29473,40.04947,33.93,indoor
802,10420,13,250,12,6,20,256,8,140,23,11,0,116.29473,40.04947,33.9,indoor
795,10333,13,250,12,7,21,269,6,140,23,11,0,116.29473,40.04947,33.87,indoor
811,10545,13,250,12,7,21,274,7,140,23,11,0,116.29473,40.04947,33.79,indoor
868,11280,13,250,12,9,22,290,6,140,23,11,0,116.29473,40.04947,33.8,indoor
917,11927,13,250,12,9,24,313,6,140,23,11,0,116.29473,40.04946,34.07,indoor
943,12260,13,250,13,9,24,314,6,140,23,11,0,116.29472,40.04946,33.94,indoor
919,11952,13,250,13,9,23,305,8,140,23,11,0,116.29472,40.04947,34.12,indoor
945,12289,13,250,13,9,24,308,8,140,23,11,0,116.29472,40.04946,33.79,indoor
869,11301,13,250,13,8,22,285,8,140,23,11,0,116.29472,40.04946,33.74,indoor
843,10961,13,250,13,9,21,278,8,140,23,11,0,116.29472,40.04946,33.69,indoor
792,10290,13,250,13,8,20,262,8,140,23,11,0,116.29472,40.04946,33.66,indoor
796,10342,13,250,13,8,21,267,7,140,23,11,0,116.29472,40.04946,33.59,indoor
782,10169,13,250,13,8,20,266,5,140,23,11,0,116.29472,40.04946,33.55,indoor
793,10311,13,250,13,8,20,264,4,140,23,11,0,116.29472,40.04946,33.51,indoor
800,10399,13,250,13,8,20,264,4,140,23,11,0,116.29472,40.04946,33.61,indoor
727,8729,12,250,11,7,20,239,4,140,23,11,0,116.29472,40.04946,33.57,indoor
666,7996,12,250,9,7,19,228,5,140,23,11,0,116.29472,40.04946,33.48,indoor
670,8035,12,250,7,6,18,214,7,140,23,11,0,116.29472,40.04946,33.67,indoor
653,7832,12,250,7,5,18,210,8,140,23,11,0,116.29472,40.04946,33.65,indoor
656,7875,12,250,7,6,18,211,8,140,23,11,0,116.29472,40.04946,33.64,indoor
647,7767,12,250,7,6,17,206,8,140,23,11,0,116.29472,40.04946,33.61,indoor
642,7701,12,250,7,5,17,206,8,140,23,11,0,116.29472,40.04946,33.56,indoor
626,7515,12,250,7,4,17,202,7,140,23,11,0,116.29472,40.04946,33.51,indoor
626,7506,12,250,7,3,17,199,4,140,23,11,0,116.29472,40.04946,33.51,indoor
652,7827,12,250,7,4,17,207,4,140,23,11,0,116.29472,40.04946,33.49,indoor
645,7738,12,250,7,4,17,204,4,140,23,11,0,116.29472,40.04946,33.73,indoor
649,7792,12,250,7,4,17,205,4,140,23,11,0,116.29472,40.04946,33.72,indoor
629,7553,12,250,7,3,17,200,4,140,23,11,0,116.29472,40.04946,33.72,indoor
619,7433,12,250,7,3,16,197,4,140,23,11,0,116.29472,40.04946,33.74,indoor
623,6852,11,250,6,4,18,193,5,140,23,11,0,116.29471,40.04946,33.69,indoor
604,6642,11,250,6,4,17,189,6,140,23,11,0,116.29471,40.04946,33.67,indoor
609,6699,11,250,6,4,17,190,6,140,23,11,0,116.29471,40.04946,33.65,indoor
606,6661,11,250,6,3,17,186,6,140,23,10,0,116.29471,40.04946,33.98,indoor
626,6882,11,250,6,4,18,197,6,140,23,10,0,116.29471,40.04946,33.98,indoor
641,5769,9,250,6,4,18,166,6,140,23,10,0,116.29471,40.04946,33.97,indoor
633,5065,8,250,6,5,20,162,5,140,23,11,0,116.29471,40.04946,33.94,indoor
588,4701,8,250,5,5,19,155,4,140,23,11,0,116.29471,40.04946,33.95,indoor
549,4395,8,250,5,3,18,145,4,140,23,11,0,116.29471,40.04946,33.94,indoor
551,4405,8,250,5,3,18,145,4,140,23,11,0,116.29471,40.04946,33.93,indoor
538,4307,8,250,5,3,17,137,4,140,23,11,0,116.29471,40.04946,33.92,indoor
