elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,speed,gpsx,gpsy,gpsh,Class
312,1870,6,250,4,0,17,103,3,98,16,70,0,116.26791,40.04317,76.05,indoor
312,1870,6,250,4,0,17,103,3,110,18,60,0,116.26795,40.04323,64.21,indoor
300,2102,7,250,5,2,19,130,3,109,18,57,0,116.26795,40.04323,64.52,indoor
304,2130,7,250,6,3,20,138,3,109,18,53,0,116.26795,40.04323,64.84,indoor
327,2286,7,250,6,3,20,141,2,167,27,48,0,116.2679,40.04329,6.89,indoor
275,2198,8,250,7,4,20,156,2,151,24,42,0,116.26789,40.0433,22.94,indoor
411,4110,10,250,9,4,19,187,2,132,21,43,0,116.26791,40.04327,42.07,indoor
451,4514,10,250,9,6,19,194,2,123,20,35,0,116.26792,40.04327,50.4,indoor
458,4584,10,250,9,6,20,196,4,107,17,26,0,116.26794,40.04326,67.25,indoor
487,5362,11,250,10,6,19,213,4,104,17,22,0,116.26792,40.04326,69.67,indoor
483,5311,11,250,10,4,19,206,5,105,17,18,0,116.26792,40.04324,68.76,indoor
515,6185,12,250,9,4,18,212,5,105,17,16,0,116.26791,40.04324,68.63,indoor
521,6770,13,250,10,2,17,222,5,105,17,15,0,116.26791,40.04324,68.6,indoor
510,7135,14,250,11,3,18,245,5,104,17,15,0,116.26791,40.04324,69.59,indoor
518,7248,14,250,11,3,18,247,5,103,17,14,0,116.2679,40.04324,70.6,indoor
516,7221,14,250,11,3,18,248,5,103,17,14,0,116.2679,40.04324,70.88,indoor
504,7062,14,250,11,2,18,246,5,101,16,14,0,116.2679,40.04324,73.27,indoor
504,7061,14,250,11,2,18,246,6,100,16,14,0,116.2679,40.04323,73.49,indoor
508,7106,14,250,11,2,18,250,6,100,16,14,0,116.26789,40.04323,74.16,indoor
509,7126,14,250,11,2,17,244,6,100,16,15,0,116.26788,40.04323,73.84,indoor
511,7150,14,250,11,3,18,245,6,97,16,15,0,116.26788,40.04323,77.0,indoor
495,6925,14,250,11,3,17,240,6,97,16,16,0,116.26787,40.04324,76.39,indoor
495,6926,14,250,11,3,17,240,5,97,16,16,0,116.26787,40.04324,76.88,indoor
