elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,speed,gpsx,gpsy,gpsh,Class
986,2958,3,306,3,2,25,75,0,56,9,33,4,116.26876,40.04278,117.75,indoor
1025,3074,3,306,3,3,26,78,0,56,9,33,4,116.26876,40.04278,117.75,indoor
1072,4289,4,306,4,3,24,95,0,56,9,33,4,116.26876,40.04278,117.75,indoor
944,4721,5,306,5,3,22,112,0,56,9,33,4,116.26876,40.04278,117.75,indoor
935,4674,5,306,5,2,22,108,5,96,16,30,3,116.26907,40.04281,77.62,indoor
920,4599,5,306,5,2,21,106,5,90,15,58,3,116.26898,40.0429,83.36,indoor
776,4656,6,306,6,1,20,118,5,89,14,66,3,116.26897,40.04289,84.34,indoor
670,4687,7,306,7,1,19,133,6,87,14,43,1,116.26894,40.0429,87.21,indoor
643,4500,7,306,7,1,18,127,6,123,20,38,2,116.26884,40.04295,50.71,indoor
643,4500,7,306,7,1,18,127,6,105,17,24,1,116.26846,40.04262,68.79,indoor
638,4469,7,306,7,0,18,127,6,105,17,24,1,116.26847,40.04262,68.83,indoor
654,4578,7,306,7,1,19,130,6,132,21,14,0,116.2687,40.04275,41.85,indoor
663,4641,7,306,7,1,19,132,6,133,22,11,2,116.26873,40.04275,41.22,indoor
679,4755,7,306,7,2,20,137,6,129,21,12,0,116.26872,40.04271,44.49,indoor
673,4711,7,306,7,2,19,135,4,131,21,12,0,116.26871,40.04268,43.03,indoor
669,4684,7,306,7,2,20,138,4,133,22,13,0,116.2687,40.04267,41.03,indoor
670,4691,7,306,7,2,20,138,4,132,21,13,0,116.2687,40.04265,41.38,indoor
702,4916,7,306,7,4,21,146,4,134,22,15,0,116.2687,40.04264,39.61,indoor
693,4848,7,306,7,3,21,146,4,134,22,15,0,116.26869,40.04264,39.42,indoor
608,4258,7,306,6,4,20,137,5,134,22,14,0,116.26869,40.04263,40.17,indoor
726,5079,7,306,6,5,22,152,6,133,22,13,0,116.26868,40.04262,41.17,indoor
701,4910,7,306,6,5,21,148,6,119,19,12,0,116.26867,40.04261,55.28,indoor
747,5975,8,306,7,5,21,165,6,112,18,11,0,116.26866,40.04262,61.38,indoor
815,6522,8,306,8,6,22,176,7,105,17,10,0,116.26868,40.04264,68.61,indoor
755,6791,9,306,9,5,21,190,7,97,16,10,0,116.26866,40.04264,76.94,indoor
687,6182,9,306,9,4,20,179,8,95,15,10,0,116.26865,40.04265,78.41,indoor
791,6325,8,306,8,4,21,170,8,94,15,9,0,116.26864,40.04265,79.69,indoor
773,6181,8,306,8,4,21,165,8,94,15,9,0,116.26864,40.04265,79.63,indoor
742,6680,9,306,9,4,20,182,8,94,15,9,0,116.26863,40.04265,79.37,indoor
