elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,speed,gpsx,gpsy,gpsh,Class
1025,2050,2,250,2,2,24,48,2,62,10,25,0,116.26773,40.04204,111.34,indoor
1036,2072,2,250,2,2,24,49,2,66,11,24,0,116.26773,40.04205,108.1,indoor
1020,2041,2,250,2,2,24,48,2,66,11,24,0,116.26773,40.04205,107.7,indoor
1020,2041,2,250,2,2,24,48,2,66,11,24,0,116.26773,40.04205,107.61,indoor
930,1859,2,250,2,2,22,45,2,66,11,23,0,116.26774,40.04205,107.93,indoor
964,1929,2,250,2,2,24,48,2,66,11,19,0,116.26779,40.04206,108.03,indoor
876,1753,2,250,2,1,22,44,2,66,11,19,0,116.26779,40.04206,107.88,indoor
880,1761,2,250,2,1,22,44,2,73,12,22,0,116.26777,40.04213,100.82,indoor
924,1848,2,250,2,2,23,46,2,74,12,23,0,116.26775,40.04217,99.66,indoor
964,1927,2,250,2,2,24,49,2,78,13,25,0,116.26777,40.04218,96.08,indoor
1074,2148,2,250,2,2,28,57,2,77,12,27,0,116.26777,40.04218,97.27,indoor
968,1937,2,250,2,1,26,52,2,77,12,29,0,116.26775,40.04223,97.1,indoor
902,1804,2,250,2,1,24,48,2,78,13,31,0,116.26774,40.04223,96.08,indoor
920,1840,2,250,2,1,24,49,2,77,12,33,0,116.26772,40.04227,96.52,indoor
850,1699,2,250,2,1,22,44,2,81,13,31,0,116.26768,40.04225,93.06,indoor
850,1699,2,250,2,1,22,44,2,81,13,32,0,116.26768,40.04225,93.05,indoor
850,1699,2,250,2,1,22,44,2,83,13,31,0,116.26764,40.04222,90.82,indoor
850,1699,2,250,2,1,22,44,2,85,14,29,0,116.26761,40.04222,88.8,indoor
738,1475,2,250,2,0,18,35,1,86,14,29,0,116.26758,40.04224,87.6,indoor
738,1475,2,250,2,0,18,35,1,86,14,30,0,116.26758,40.04224,87.58,indoor
665,1330,2,250,2,0,16,33,1,86,14,30,0,116.26758,40.04224,87.62,indoor
665,1330,2,250,2,0,16,33,2,86,14,31,0,116.26758,40.04224,87.61,indoor
665,1330,2,250,2,0,16,33,2,86,14,32,0,116.26758,40.04224,87.61,indoor
665,1330,2,250,2,0,16,33,2,87,14,33,0,116.26758,40.04224,87.12,indoor
672,1343,2,250,2,0,16,33,2,88,14,37,0,116.26756,40.04226,86.18,indoor
672,1343,2,250,2,0,16,33,2,88,14,41,0,116.26754,40.04227,85.61,indoor
698,1397,2,250,2,0,18,35,2,87,14,45,0,116.26757,40.04227,86.72,indoor
698,1397,2,250,2,0,18,35,1,87,14,51,0,116.26757,40.04227,86.69,indoor
688,1377,2,250,2,0,18,35,1,87,14,46,0,116.26759,40.04226,87.18,indoor
688,1377,2,250,2,0,18,35,1,85,14,50,0,116.26763,40.04225,88.55,indoor
688,1377,2,250,2,0,18,35,1,85,14,50,0,116.26763,40.04225,88.55,indoor
688,1377,2,250,2,0,18,35,1,83,13,60,0,116.26767,40.04223,91.27,indoor
748,2244,3,250,2,0,17,50,1,83,13,60,0,116.26767,40.04223,91.27,indoor
748,2244,3,250,2,0,17,50,1,84,14,58,0,116.26764,40.04223,90.05,indoor
854,2563,3,250,3,1,18,55,1,78,13,53,0,116.26771,40.04217,95.59,indoor
854,2563,3,250,3,1,18,55,1,84,14,53,0,116.26763,40.0422,89.48,indoor
854,2563,3,250,3,1,18,55,1,84,14,53,0,116.26765,40.04218,90.0,indoor
833,2498,3,250,3,0,18,54,1,83,13,53,0,116.26767,40.04217,90.82,indoor
866,3463,4,250,3,1,17,67,1,86,14,56,0,116.26764,40.04218,87.7,indoor
873,3493,4,250,3,1,17,68,2,89,14,57,0,116.26763,40.04219,85.04,indoor
873,3493,4,250,3,1,17,68,2,92,15,58,0,116.2676,40.04219,81.4,indoor
910,2731,3,250,2,1,18,54,2,91,15,56,0,116.26762,40.04217,82.61,indoor
1115,3344,3,250,2,2,21,64,2,92,15,57,0,116.26761,40.04218,81.43,indoor
1040,3120,3,250,2,2,20,61,2,95,15,58,0,116.2676,40.04218,79.17,indoor
1119,3356,3,250,2,2,22,65,2,95,15,63,0,116.2676,40.04218,78.74,indoor
1119,3356,3,250,2,2,22,65,1,95,15,66,0,116.2676,40.04218,79.03,indoor
1054,3161,3,250,2,2,20,61,1,93,15,69,0,116.26762,40.04216,80.84,indoor
1054,3161,3,250,2,2,20,61,1,93,15,64,0,116.26762,40.04216,80.85,indoor
999,2996,3,250,2,2,19,58,1,92,15,65,0,116.26762,40.04216,81.55,indoor
1144,3433,3,250,2,2,22,66,1,92,15,66,0,116.26762,40.04216,81.67,indoor
992,2976,3,250,2,1,19,57,1,93,15,60,0,116.26762,40.04216,80.52,indoor
860,2581,3,250,2,1,17,50,2,93,15,56,0,116.26762,40.04216,80.63,indoor
860,2581,3,250,2,1,17,50,2,94,15,48,0,116.2676,40.04217,79.59,indoor
878,3514,4,250,2,1,16,65,2,102,16,41,0,116.26749,40.04223,71.85,indoor
856,4279,5,250,3,1,18,88,3,103,17,38,0,116.26748,40.04223,71.09,indoor
928,4642,5,250,4,2,19,94,4,102,16,35,0,116.26748,40.04223,71.37,indoor
945,4725,5,250,4,2,19,95,4,102,16,37,0,116.26749,40.04222,72.03,indoor
926,4631,5,250,4,2,19,96,3,100,16,35,0,116.2675,40.0422,73.38,indoor
970,5822,6,250,5,1,20,117,3,101,16,31,0,116.26751,40.04219,73.25,indoor
979,6852,7,250,6,4,21,147,4,101,16,28,0,116.2675,40.04217,73.27,indoor
1000,6999,7,250,6,5,21,150,5,92,15,27,2,116.26747,40.04206,82.1,indoor
848,6788,8,250,7,5,20,163,5,89,14,26,1,116.26741,40.04197,84.98,indoor
880,7042,8,250,8,7,22,176,6,82,13,27,1,116.26739,40.04189,91.41,indoor
894,8048,9,250,9,6,21,192,7,77,12,24,3,116.2674,40.04177,97.06,indoor
977,8792,9,250,9,5,23,205,8,77,12,20,0,116.26737,40.04174,97.26,indoor
964,8680,9,250,9,5,23,203,8,73,12,18,0,116.26737,40.04172,100.48,indoor
896,8060,9,250,9,5,21,193,8,73,12,18,0,116.26737,40.04172,100.48,indoor
896,8060,9,250,9,5,21,193,8,72,12,17,0,116.26735,40.04171,101.45,indoor
910,8190,9,250,9,5,22,195,8,71,11,17,0,116.26734,40.0417,102.39,indoor
920,8279,9,250,9,5,22,197,6,71,11,18,0,116.26734,40.0417,102.76,indoor
785,7062,9,250,9,3,19,173,5,71,11,18,0,116.26734,40.0417,102.58,indoor
818,7365,9,250,9,4,20,183,2,69,11,18,0,116.26733,40.04168,104.44,indoor
963,8667,9,250,9,5,23,204,4,66,11,16,0,116.2673,40.04166,107.49,indoor
911,8201,9,250,9,5,22,195,4,65,11,15,0,116.26731,40.04164,108.74,indoor
1039,10392,10,250,8,7,23,232,4,64,10,15,0,116.26729,40.04164,109.38,indoor
1028,10279,10,250,8,8,23,233,8,64,10,14,0,116.26727,40.04163,109.9,indoor
1056,10564,10,250,8,8,23,234,8,64,10,14,0,116.26727,40.04163,109.9,indoor
1004,10040,10,250,8,8,22,225,8,63,10,14,1,116.26727,40.04163,110.55,indoor
1004,10040,10,250,8,8,22,225,8,63,10,14,0,116.26728,40.04163,110.78,indoor
1004,10040,10,250,8,8,22,225,8,62,10,14,0,116.26728,40.04162,111.44,indoor
957,9568,10,250,8,8,22,217,8,62,10,14,0,116.26729,40.04162,111.39,indoor
957,9568,10,250,8,8,22,217,5,63,10,15,0,116.26729,40.04163,111.21,indoor
942,9423,10,250,8,7,21,210,3,62,10,15,0,116.26728,40.04162,111.84,indoor
939,9387,10,250,8,6,21,210,3,62,10,16,0,116.26728,40.04162,111.88,indoor
939,9387,10,250,8,6,21,210,2,62,10,17,0,116.26728,40.04162,112.23,indoor
893,8928,10,250,8,6,20,202,2,61,10,16,0,116.26728,40.04161,113.1,indoor
930,9300,10,250,8,6,20,203,3,59,10,15,0,116.26727,40.0416,114.39,indoor
797,7972,10,250,7,2,18,177,5,58,9,15,0,116.26726,40.04158,115.42,indoor
907,9071,10,250,8,6,21,208,8,58,9,14,0,116.26725,40.04157,116.16,indoor
915,9148,10,250,9,7,21,211,8,60,10,14,0,116.26727,40.04157,114.11,indoor
990,9905,10,250,9,7,22,224,8,60,10,13,0,116.26728,40.04156,113.4,indoor
918,10101,11,250,10,8,22,245,8,60,10,13,0,116.26728,40.04156,113.5,indoor
907,9975,11,250,10,8,22,243,8,60,10,13,0,116.26728,40.04155,113.85,indoor
889,9783,11,250,10,8,22,241,7,59,10,13,0,116.26727,40.04155,114.88,indoor
827,9094,11,250,10,6,21,229,7,58,9,13,0,116.26727,40.04154,115.8,indoor
878,9659,11,250,10,6,22,237,7,58,9,12,0,116.26727,40.04154,116.04,indoor
843,9274,11,250,10,7,21,232,7,57,9,12,5,116.26727,40.04152,116.71,indoor
807,8879,11,250,10,7,21,226,7,59,10,12,2,116.2673,40.04151,115.18,indoor
819,9010,11,250,10,7,21,226,7,60,10,13,2,116.26732,40.04151,113.58,indoor
819,9010,11,250,10,7,21,226,7,60,10,14,2,116.26733,40.0415,113.78,indoor
771,7710,10,250,9,6,20,200,7,60,10,14,6,116.26737,40.04151,113.52,indoor
809,8094,10,250,9,6,21,207,6,60,10,15,4,116.26739,40.04151,113.89,indoor
721,7209,10,250,9,5,19,192,5,60,10,18,4,116.2674,40.04151,114.22,indoor
739,7392,10,250,9,5,20,195,3,59,10,21,4,116.26741,40.04151,114.44,indoor
757,7569,10,250,9,5,20,198,3,60,10,22,3,116.26741,40.04151,114.29,indoor
737,7374,10,250,9,5,19,194,2,59,10,22,2,116.2674,40.04151,114.96,indoor
702,7022,10,250,7,5,19,186,2,58,9,22,2,116.26739,40.04151,115.84,indoor
647,6466,10,250,6,4,18,176,3,58,9,24,2,116.26738,40.04151,115.58,indoor
579,5787,10,250,4,2,16,160,4,59,10,26,2,116.26738,40.0415,115.25,indoor
579,5787,10,222,4,2,16,160,6,58,9,27,2,116.26739,40.04149,115.91,indoor
579,5787,10,222,4,2,16,160,6,58,9,28,3,116.2674,40.04149,116.26,indoor
579,5787,10,222,4,2,16,160,6,57,9,30,3,116.26742,40.04148,116.33,indoor
542,5416,10,222,4,1,15,153,5,58,9,33,4,116.26744,40.04147,116.13,indoor
562,5622,10,222,4,2,16,157,4,58,9,36,2,116.26746,40.04146,116.32,indoor
543,5427,10,222,3,2,15,153,3,57,9,37,4,116.26748,40.04147,116.98,indoor
552,5522,10,222,3,2,16,155,1,57,9,42,5,116.26751,40.04147,116.71,indoor
649,5838,9,222,3,2,16,140,1,57,9,43,6,116.26756,40.04147,116.52,indoor
