elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,speed,gpsx,gpsy,gpsh,Class
872,4362,5,306,3,3,19,94,4,104,17,20,0,116.29539,40.0492,69.47,indoor
894,4470,5,306,3,3,19,97,4,104,17,19,0,116.29538,40.0492,69.9,indoor
889,4446,5,306,3,3,19,96,3,104,17,18,0,116.29539,40.0492,69.94,indoor
900,4498,5,306,4,2,20,99,3,104,17,17,0,116.29539,40.0492,69.95,indoor
1066,5328,5,306,4,3,22,108,3,104,17,17,0,116.29539,40.0492,69.95,indoor
1138,5689,5,306,5,3,23,113,4,103,17,16,0,116.29539,40.0492,71.23,indoor
1096,5479,5,306,5,3,22,109,4,102,16,15,0,116.29539,40.0492,71.71,indoor
985,5909,6,306,6,3,21,124,4,102,16,14,0,116.29539,40.0492,72.14,indoor
984,5906,6,306,6,3,20,122,5,101,16,14,0,116.29539,40.0492,72.36,indoor
910,5457,6,306,6,3,19,116,5,101,16,14,0,116.29539,40.0492,73.02,indoor
917,5501,6,306,6,3,20,117,5,101,16,14,0,116.29539,40.0492,73.02,indoor
912,5475,6,306,6,3,19,116,5,101,16,14,0,116.29539,40.0492,73.03,indoor
918,5506,6,306,6,3,20,119,5,100,16,13,0,116.29539,40.0492,73.47,indoor
894,5361,6,306,6,2,19,116,5,100,16,12,0,116.29539,40.0492,73.46,indoor
943,6599,7,306,7,2,19,135,4,100,16,12,0,116.29539,40.0492,73.47,indoor
916,6415,7,306,7,2,19,133,5,100,16,13,0,116.29539,40.0492,73.81,indoor
903,6323,7,306,7,2,19,131,4,100,16,15,0,116.2954,40.0492,73.87,indoor
898,6284,7,306,7,2,19,131,5,100,16,18,0,116.2954,40.0492,74.31,indoor
937,6557,7,306,7,2,19,135,6,100,16,20,0,116.2954,40.0492,74.31,indoor
968,6777,7,306,7,3,20,138,6,100,16,20,0,116.2954,40.0492,74.29,indoor
933,7466,8,306,8,4,21,167,6,100,16,21,0,116.2954,40.0492,74.31,indoor
917,7335,8,306,8,5,21,166,6,99,16,20,0,116.2954,40.0492,74.54,indoor
910,7282,8,306,8,4,21,168,6,99,16,20,0,116.2954,40.0492,74.56,indoor
889,7109,8,306,8,3,20,163,6,99,16,19,0,116.2954,40.0492,74.64,indoor
970,7758,8,306,8,5,21,171,6,99,16,18,0,116.2954,40.0492,74.74,indoor
963,7703,8,306,8,6,21,171,6,99,16,18,0,116.2954,40.0492,74.79,indoor
959,7675,8,306,8,6,21,171,6,99,16,17,0,116.2954,40.0492,74.79,indoor
810,7287,9,306,8,5,19,173,5,99,16,16,0,116.2954,40.0492,74.74,indoor
779,7015,9,306,8,3,18,166,5,99,16,16,0,116.2954,40.0492,74.71,indoor
810,7292,9,306,8,4,19,170,6,99,16,16,0,116.2954,40.0492,75.06,indoor
790,7112,9,306,8,3,18,166,6,99,16,17,0,116.29539,40.0492,75.27,indoor
780,7023,9,306,8,2,18,164,6,99,16,18,0,116.29539,40.0492,75.27,indoor
755,6797,9,306,7,2,18,159,5,99,16,19,0,116.29539,40.0492,75.27,indoor
763,6871,9,306,7,2,18,161,5,99,16,21,0,116.29539,40.0492,75.27,indoor
763,6871,9,306,7,2,18,161,5,99,16,22,0,116.29539,40.0492,75.27,indoor
730,7304,10,306,7,1,17,167,4,99,16,23,0,116.29539,40.0492,75.25,indoor
730,7304,10,306,7,1,17,167,4,99,16,24,0,116.29539,40.0492,75.26,indoor
720,7197,10,306,6,0,16,159,3,99,16,26,0,116.29539,40.0492,75.26,indoor
715,7153,10,306,6,0,16,159,4,99,16,28,0,116.29539,40.0492,75.26,indoor
718,7183,10,306,6,0,16,159,3,99,16,27,0,116.29539,40.0492,75.24,indoor
718,7183,10,306,6,0,16,159,2,99,16,26,0,116.29539,40.0492,75.23,indoor
