elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
855,11118,13,278,11,8,21,272,6,154,25,10,indoor
846,11002,13,278,10,8,20,258,7,154,25,10,indoor
889,11556,13,278,10,9,21,269,8,154,25,10,indoor
854,11102,13,278,10,9,20,262,8,154,25,10,indoor
878,11420,13,278,11,8,21,271,8,154,25,10,indoor
813,10571,13,278,10,6,20,255,9,154,25,10,indoor
833,10828,13,278,11,7,20,262,9,154,25,11,indoor
865,11246,13,278,12,7,21,269,8,154,25,10,indoor
919,11947,13,278,13,7,22,289,9,154,25,10,indoor
904,11758,13,278,13,9,22,283,9,154,25,10,indoor
867,11267,13,278,13,9,21,275,9,154,25,10,indoor
849,11031,13,278,13,9,21,268,8,154,25,10,indoor
847,11013,13,278,13,8,21,272,8,154,25,10,indoor
819,10650,13,278,13,7,20,263,7,154,25,10,indoor
810,10526,13,278,13,6,20,257,6,154,25,10,indoor
803,10436,13,278,13,6,20,256,6,154,25,10,indoor
810,10536,13,278,12,6,20,256,6,154,25,10,indoor
794,10325,13,278,12,5,19,251,7,154,25,10,indoor
698,9079,13,278,11,3,18,229,7,154,25,10,indoor
721,9370,13,278,10,4,17,227,7,154,25,10,indoor
731,9500,13,278,10,4,18,231,8,154,25,10,indoor
743,9653,13,278,10,4,18,236,8,154,25,10,indoor
739,9612,13,278,10,6,18,240,9,154,25,10,indoor
749,9734,13,278,10,7,19,247,8,154,25,10,indoor
751,9763,13,278,10,6,19,247,8,154,25,10,indoor
747,9715,13,278,10,6,19,243,8,154,25,10,indoor
747,9715,13,278,10,6,19,242,7,154,25,10,indoor
725,9425,13,278,10,5,18,235,7,154,25,10,indoor
730,9486,13,278,10,3,18,235,7,154,25,10,indoor
726,9434,13,278,10,3,18,235,8,154,25,10,indoor
726,9432,13,278,10,4,18,237,8,154,25,10,indoor
726,9441,13,278,10,4,19,242,8,154,25,10,indoor
740,9624,13,278,10,5,19,246,9,154,25,10,indoor
738,9592,13,278,10,5,19,246,9,154,25,11,indoor
738,9599,13,278,10,6,19,250,9,154,25,11,indoor
744,9673,13,278,11,7,19,246,8,154,25,11,indoor
779,10131,13,278,11,7,19,252,9,154,25,10,indoor
801,10414,13,278,11,7,20,256,9,152,25,10,indoor
785,10208,13,278,11,4,19,253,8,152,25,11,indoor
774,10067,13,278,11,5,19,252,8,153,25,10,indoor
762,9901,13,278,11,5,19,248,8,153,25,10,indoor
748,10478,14,278,12,6,19,263,8,154,25,10,indoor
760,10645,14,278,12,6,19,267,7,154,25,10,indoor
792,11092,14,278,13,8,20,275,8,154,25,10,indoor
796,11138,14,278,13,7,20,276,9,155,25,10,indoor
808,11315,14,278,13,9,20,282,9,159,26,10,indoor
807,11292,14,278,13,9,20,282,9,160,26,10,indoor
832,11652,14,278,13,9,21,290,9,161,26,10,indoor
820,11484,14,278,13,8,20,283,9,162,26,10,indoor
807,11293,14,278,12,7,20,278,9,162,26,10,indoor
809,11327,14,278,12,8,20,280,8,163,26,10,indoor
824,11532,14,278,12,8,20,285,8,164,27,10,indoor
885,12392,14,278,14,9,22,306,8,164,27,10,indoor
882,12350,14,278,14,10,22,306,9,165,27,10,indoor
861,12060,14,278,14,11,22,303,9,166,27,10,indoor
866,12123,14,278,14,12,22,307,9,166,27,10,indoor
872,12215,14,278,14,13,22,309,9,167,27,11,indoor
872,12206,14,278,14,13,22,310,9,167,27,11,indoor
870,12182,14,278,14,9,22,307,9,167,27,11,indoor
875,12255,14,278,14,10,22,309,9,167,27,11,indoor
896,12547,14,278,14,10,22,310,9,167,27,11,indoor
879,12302,14,278,14,10,22,307,9,167,27,11,indoor
874,12238,14,278,14,10,22,307,9,167,27,11,indoor
767,11510,15,278,14,7,20,301,9,167,27,11,indoor
791,11859,15,278,14,8,21,310,10,167,27,12,indoor
775,11632,15,278,14,8,20,307,10,167,27,12,indoor
800,11994,15,278,14,11,21,317,10,167,27,12,indoor
824,12358,15,278,14,10,22,330,10,167,27,12,indoor
841,12608,15,278,14,9,22,327,10,167,27,12,indoor
820,12300,15,278,14,11,21,321,10,167,27,12,indoor
818,12265,15,278,14,11,21,316,9,166,27,12,indoor
822,12329,15,278,14,11,21,318,9,166,27,12,indoor
825,12376,15,278,14,10,21,320,9,167,27,12,indoor
777,11658,15,278,14,7,20,303,9,166,27,12,indoor
779,11687,15,278,14,6,20,306,9,165,27,12,indoor
744,11911,16,278,15,6,20,321,9,164,27,12,indoor
737,11791,16,278,15,10,21,330,9,166,27,11,indoor
750,11999,16,278,15,10,21,332,10,166,27,11,indoor
734,11748,16,278,15,10,21,330,10,165,27,11,indoor
766,12253,16,278,15,12,21,343,10,163,26,11,indoor
775,12402,16,278,15,11,22,345,10,160,26,11,indoor
792,12670,16,278,15,11,22,356,10,161,26,11,indoor
878,13174,15,278,15,12,23,346,10,162,26,11,indoor
858,12875,15,278,15,13,23,345,9,160,26,10,indoor
856,12840,15,278,15,13,23,348,10,160,26,10,indoor
828,12425,15,278,15,14,22,336,10,159,26,11,indoor
808,12116,15,278,15,14,22,325,10,158,26,11,indoor
822,12336,15,278,15,14,22,327,10,157,25,11,indoor
900,13495,15,278,15,15,23,352,10,157,25,11,indoor
917,13755,15,278,15,14,24,363,10,157,25,11,indoor
849,13589,16,278,16,13,24,384,10,156,25,11,indoor
847,13546,16,278,16,15,24,385,10,156,25,11,indoor
800,12800,16,278,16,14,23,369,10,155,25,11,indoor
803,12850,16,278,16,14,23,365,10,155,25,11,indoor
781,12497,16,278,16,12,22,360,10,155,25,11,indoor
782,12516,16,278,16,13,22,353,9,155,25,11,indoor
759,12137,16,278,16,12,22,345,9,155,25,11,indoor
772,12348,16,278,16,12,22,349,9,155,25,11,indoor
772,12345,16,278,16,12,21,343,9,155,25,11,indoor
777,12438,16,278,16,12,21,343,9,155,25,11,indoor
786,12580,16,278,16,12,22,348,9,155,25,11,indoor
735,11758,16,278,16,10,21,332,10,155,25,11,indoor
769,12303,16,278,16,11,21,336,10,155,25,11,indoor
762,12184,16,278,16,10,21,336,10,155,25,11,indoor
741,11856,16,278,15,9,20,319,10,155,25,11,indoor
752,12039,16,278,15,9,20,320,9,155,25,11,indoor
710,11366,16,278,15,6,19,307,10,155,25,11,indoor
720,11528,16,278,15,7,19,311,9,155,25,12,indoor
752,12035,16,278,15,8,20,321,9,155,25,12,indoor
770,12321,16,278,15,11,21,331,9,155,25,11,indoor
789,12630,16,278,15,11,21,342,9,155,25,11,indoor
808,12923,16,278,15,10,22,352,9,155,25,11,indoor
776,12408,16,278,16,10,22,349,9,155,25,11,indoor
786,12584,16,278,16,11,22,350,9,155,25,11,indoor
793,12683,16,278,16,12,22,353,9,155,25,11,indoor
827,13230,16,278,16,13,23,361,9,155,25,11,indoor
849,13586,16,278,16,13,23,370,9,155,25,11,indoor
815,13036,16,278,16,13,22,359,9,155,25,10,indoor
795,12717,16,278,16,12,22,354,9,155,25,10,indoor
773,12364,16,278,16,11,21,343,9,155,25,11,indoor
790,12640,16,278,16,12,22,345,9,155,25,11,indoor
827,13232,16,278,15,13,22,356,9,155,25,11,indoor
846,13538,16,278,15,13,23,375,9,155,25,11,indoor
860,13766,16,278,15,14,23,372,9,155,25,11,indoor
863,13809,16,278,14,13,23,375,9,155,25,11,indoor
980,15674,16,278,14,13,26,415,9,155,25,10,indoor
1071,17140,16,278,15,14,29,458,9,155,25,10,indoor
1216,18234,15,278,15,14,31,468,9,156,25,10,indoor
1213,19403,16,278,16,16,32,519,9,159,26,5,indoor
1237,19786,16,278,16,15,33,528,9,161,26,4,indoor
1235,19761,16,278,16,16,33,522,9,161,26,4,indoor
1228,19644,16,278,16,16,33,528,9,161,26,4,indoor
1290,19346,15,278,15,15,33,498,9,160,26,4,indoor
1244,19902,16,278,16,16,33,530,9,158,26,4,indoor
1245,19923,16,278,16,16,33,530,9,157,25,3,indoor
1387,19413,14,278,14,14,34,477,9,156,25,3,indoor
1280,19207,15,278,15,15,33,501,9,155,25,3,indoor
1186,17789,15,278,15,15,31,465,9,153,25,3,indoor
