elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1069,9624,9,250,9,9,29,265,9,143,23,6,indoor
1069,9624,9,250,9,9,29,265,9,143,23,6,indoor
1045,9402,9,250,9,9,29,259,9,143,23,6,indoor
1040,9361,9,250,9,9,29,258,9,143,23,6,indoor
1039,9350,9,250,9,9,29,258,9,143,23,6,indoor
1028,9248,9,250,9,9,28,255,9,143,23,6,indoor
1013,9119,9,250,9,9,28,250,9,143,23,8,indoor
1000,9001,9,250,9,9,28,249,9,143,23,8,indoor
995,8953,9,250,9,9,27,246,9,143,23,12,indoor
989,8900,9,250,9,9,27,244,9,143,23,12,indoor
993,8935,9,250,9,9,27,243,9,144,23,12,indoor
983,8846,9,250,9,9,27,242,9,144,23,12,indoor
973,8759,9,250,9,9,27,240,9,144,23,12,indoor
975,8772,9,250,9,9,27,239,9,144,23,12,indoor
1001,9009,9,250,9,9,27,246,9,144,23,12,indoor
984,8859,9,250,9,9,27,244,9,144,23,12,indoor
988,8892,9,250,9,9,27,245,9,144,23,12,indoor
1010,9094,9,250,9,9,28,250,9,144,23,12,indoor
1010,9088,9,250,9,9,28,249,9,144,23,12,indoor
1027,9247,9,250,9,9,28,251,9,144,23,8,indoor
1014,9123,9,250,9,9,27,247,9,145,23,8,indoor
1015,9133,9,250,9,9,27,247,9,145,23,8,indoor
1002,9015,9,250,9,9,27,244,9,145,23,8,indoor
999,8987,9,250,9,9,27,242,9,145,23,8,indoor
981,8827,9,250,9,8,26,236,9,145,23,8,indoor
975,8779,9,250,9,8,26,233,9,145,23,8,indoor
971,8738,9,250,9,8,26,232,9,145,23,8,indoor
957,8617,9,250,9,8,25,229,9,145,23,8,indoor
949,8543,9,250,9,8,25,226,8,145,23,8,indoor
925,8322,9,250,9,8,24,219,8,145,23,8,indoor
891,8016,9,250,9,8,23,211,8,145,23,8,indoor
873,7853,9,250,9,8,23,207,0,145,23,8,indoor
724,10133,14,278,10,8,18,245,5,145,23,8,indoor
834,7502,9,250,8,7,22,197,0,381,62,34,indoor
699,9782,14,278,9,7,17,235,5,381,62,40,indoor
787,7086,9,250,8,6,21,187,0,381,62,40,indoor
741,6669,9,250,8,5,20,176,0,381,62,48,indoor
615,8607,14,278,9,5,15,206,5,381,62,57,indoor
615,8607,14,278,9,5,15,206,5,381,62,57,indoor
750,5996,8,222,8,3,18,147,0,381,62,68,indoor
637,8276,13,250,9,3,14,185,5,381,62,68,indoor
637,8276,13,250,9,3,14,185,5,381,62,81,indoor
795,5565,7,194,7,1,18,126,0,381,62,81,indoor
758,4551,6,167,6,0,17,103,0,381,62,97,indoor
621,6831,11,194,7,0,13,141,5,381,62,97,indoor
599,6589,11,194,7,0,12,136,5,381,62,114,indoor
536,5891,11,194,5,0,12,131,5,381,62,134,indoor
536,5891,11,194,5,0,12,131,5,381,62,134,indoor
616,6157,10,167,4,0,11,113,5,381,62,155,indoor
662,1985,3,83,1,0,14,42,0,381,62,202,indoor
770,770,1,28,0,0,14,14,0,381,62,229,indoor
486,3401,7,83,1,0,9,65,5,381,62,256,indoor
499,2995,6,56,1,0,8,51,5,381,62,284,indoor
499,2995,6,56,1,0,8,51,5,381,62,315,indoor
456,2280,5,28,1,0,8,38,5,381,62,440,indoor
456,2280,5,28,1,0,8,38,5,381,62,595,indoor
456,2280,5,28,1,0,8,38,5,381,62,636,indoor
456,2280,5,28,1,0,8,38,5,381,62,719,indoor
456,2280,5,28,1,0,8,38,5,381,62,768,indoor
456,2280,5,28,1,0,8,38,5,381,62,818,indoor
456,2280,5,28,1,0,8,38,5,381,62,920,indoor
945,6615,7,194,7,5,22,152,0,152,25,32,indoor
978,6847,7,194,7,5,22,156,7,152,25,32,indoor
986,6900,7,194,7,6,22,156,0,150,24,24,indoor
999,6992,7,194,7,7,23,160,0,150,24,24,indoor
1023,7163,7,194,7,7,24,166,0,150,24,24,indoor
1049,7343,7,194,7,7,24,170,0,150,24,24,indoor
1128,7894,7,194,7,7,26,182,7,150,24,24,indoor
1129,7904,7,194,7,7,26,183,7,140,23,24,indoor
865,10385,12,194,8,7,19,225,5,139,22,24,indoor
1158,8105,7,194,7,7,27,187,0,139,22,24,indoor
1185,8298,7,194,7,7,27,191,7,381,62,2983,indoor
1102,8815,8,222,8,7,27,217,0,139,22,16,indoor
853,11095,13,222,9,7,20,255,5,139,22,16,indoor
1128,9023,8,222,8,7,28,222,8,381,62,1288,indoor
1128,9023,8,222,8,7,28,222,8,381,62,1288,indoor
1125,8999,8,222,8,7,28,221,8,142,23,12,indoor
1141,9125,8,222,7,7,28,224,8,142,23,12,indoor
1170,9364,8,222,7,7,29,231,0,381,62,348,indoor
896,11644,13,222,8,7,21,269,5,381,62,348,indoor
1218,9745,8,222,7,7,30,242,0,381,62,369,indoor
925,12025,13,222,8,7,22,280,5,381,62,369,indoor
1110,9987,9,250,8,7,28,254,0,381,62,392,indoor
876,12267,14,250,9,7,21,292,5,381,62,392,indoor
1155,10395,9,250,8,7,30,267,0,381,62,445,indoor
1158,10426,9,250,8,8,30,269,8,381,62,476,indoor
1178,10601,9,250,8,7,30,270,8,145,23,16,indoor
1185,10667,9,250,8,8,30,273,9,145,23,16,indoor
1179,10615,9,250,8,8,30,272,0,145,23,8,indoor
921,12895,14,250,9,8,22,310,5,145,23,8,indoor
1170,10531,9,250,8,8,30,270,9,381,62,530,indoor
1170,10531,9,250,8,8,30,270,9,381,62,530,indoor
1159,10427,9,250,8,8,30,267,8,144,23,8,indoor
1136,10225,9,250,8,8,29,263,9,144,23,8,indoor
1133,10200,9,250,8,8,29,262,9,144,23,8,indoor
1120,10079,9,250,8,8,29,260,8,144,23,6,indoor
1116,10047,9,250,8,8,29,262,8,144,23,6,indoor
1119,10071,9,250,8,8,29,264,8,144,23,6,indoor
1118,10065,9,250,8,8,29,265,9,144,23,6,indoor
1120,10077,9,250,8,8,30,266,9,144,23,6,indoor
1130,10168,9,250,8,8,30,268,9,144,23,6,indoor
1140,10257,9,250,8,8,30,270,9,144,23,6,indoor
1130,10166,9,250,8,8,30,267,9,144,23,6,indoor
1130,10174,9,250,8,8,30,266,9,144,23,6,indoor
1119,10070,9,250,8,8,29,263,8,144,23,6,indoor
1121,10088,9,250,8,8,29,263,8,144,23,6,indoor
1120,10083,9,250,8,8,29,262,8,144,23,6,indoor
1101,9908,9,250,8,7,29,257,8,144,23,6,indoor
