elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1291,11615,9,222,9,7,32,289,8,73,12,6,outdoor
1286,11572,9,222,9,7,32,288,7,73,12,6,outdoor
1267,11400,9,222,9,7,32,285,7,73,12,6,outdoor
1404,11230,8,194,8,7,33,267,7,74,12,6,outdoor
1234,11108,9,222,8,7,31,278,7,74,12,6,outdoor
1215,10939,9,222,9,9,31,281,8,74,12,6,outdoor
1360,10881,8,194,8,8,32,260,7,75,12,6,outdoor
1342,10734,8,194,8,8,32,257,7,75,12,6,outdoor
1190,10713,9,222,9,8,30,273,8,76,12,6,outdoor
1181,10625,9,222,9,8,30,272,8,76,12,6,outdoor
1186,10675,9,222,9,8,30,273,8,76,12,6,outdoor
1221,10991,9,222,9,8,31,276,8,76,12,6,outdoor
1238,11146,9,222,9,8,31,276,8,76,12,6,outdoor
1235,11111,9,222,9,7,30,274,8,77,12,6,outdoor
1233,11095,9,222,9,7,31,275,8,77,12,6,outdoor
1235,11117,9,222,9,7,30,274,7,77,12,6,outdoor
1235,11117,9,222,9,7,30,274,7,78,13,6,outdoor
1228,11052,9,222,8,7,30,271,8,78,13,6,outdoor
1218,10966,9,222,8,7,30,269,8,78,13,6,outdoor
1226,11033,9,222,8,7,30,272,7,78,13,6,outdoor
1232,11085,9,222,8,7,30,274,8,79,13,6,outdoor
1220,10982,9,222,8,8,30,274,8,79,13,6,outdoor
1230,11069,9,222,8,8,31,275,8,79,13,6,outdoor
1221,10993,9,222,8,8,30,271,7,79,13,6,outdoor
1204,10836,9,222,8,7,30,268,7,80,13,6,outdoor
1208,10868,9,222,8,7,30,270,7,80,13,6,outdoor
1213,10920,9,222,8,7,30,272,7,80,13,6,outdoor
1191,10716,9,222,8,7,30,269,7,80,13,6,outdoor
1194,10743,9,222,8,7,30,268,7,80,13,6,outdoor
1218,10960,9,222,8,7,30,273,7,81,13,6,outdoor
1218,10966,9,222,8,7,30,273,8,81,13,6,outdoor
1241,11169,9,222,8,7,31,280,8,81,13,6,outdoor
1265,11388,9,222,8,7,32,290,9,81,13,6,outdoor
1254,11286,9,222,8,7,33,294,8,82,13,6,outdoor
1241,11167,9,222,8,7,33,294,8,82,13,6,outdoor
1202,10817,9,222,8,7,32,287,8,83,13,6,outdoor
1187,10687,9,222,8,7,32,284,8,83,13,6,outdoor
1173,10556,9,222,8,7,31,280,8,83,13,6,outdoor
