elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1095,10948,10,222,9,8,22,220,6,160,26,11,indoor
1099,10986,10,222,9,8,22,220,6,160,26,10,indoor
1029,10294,10,222,9,6,21,207,6,160,26,10,indoor
1061,10614,10,222,9,7,21,213,7,159,26,10,indoor
1142,11416,10,222,9,7,23,227,7,159,26,10,indoor
1368,13676,10,222,9,8,26,265,6,159,26,10,indoor
1250,12503,10,222,9,7,24,241,5,158,26,10,indoor
1291,12908,10,222,9,7,25,248,6,158,26,10,indoor
1275,12747,10,222,9,8,25,247,6,158,26,10,indoor
1332,13317,10,222,10,8,26,259,5,158,26,10,indoor
1527,13743,9,222,9,8,29,258,6,158,26,10,indoor
1568,14114,9,222,9,8,29,265,6,158,26,9,indoor
1505,15046,10,222,10,10,30,297,6,157,25,9,indoor
1273,14000,11,222,11,10,27,292,6,156,25,9,indoor
1275,14028,11,222,11,10,27,292,6,151,24,9,indoor
1285,14139,11,222,11,11,27,296,7,149,24,9,indoor
1293,14222,11,222,11,11,27,298,7,146,24,9,indoor
1309,14398,11,222,11,11,27,299,7,145,23,9,indoor
1285,14138,11,222,11,11,27,295,7,144,23,9,indoor
1084,13003,12,222,12,12,25,296,7,143,23,9,indoor
998,12976,13,222,13,12,24,316,8,141,23,9,indoor
959,12464,13,222,13,10,23,304,8,140,23,9,indoor
982,12761,13,222,13,13,24,318,8,142,23,9,indoor
1044,13567,13,222,13,13,26,342,8,143,23,10,indoor
1011,13137,13,222,13,12,26,332,8,145,23,10,indoor
968,12589,13,222,13,11,24,318,8,145,23,10,indoor
909,11820,13,222,13,10,23,299,8,145,23,10,indoor
840,10924,13,222,13,10,22,281,8,146,24,10,indoor
818,10632,13,222,13,8,20,266,8,147,24,10,indoor
868,11287,13,222,13,9,22,281,8,146,24,11,indoor
853,11085,13,222,13,8,21,278,8,146,24,10,indoor
782,10167,13,222,13,6,20,260,8,147,24,10,indoor
831,10809,13,222,13,8,21,272,8,147,24,10,indoor
823,10703,13,222,13,7,21,270,8,147,24,10,indoor
776,10087,13,222,13,4,19,250,8,147,24,10,indoor
792,10294,13,222,13,5,20,260,7,146,24,10,indoor
828,10759,13,222,13,9,22,285,8,147,24,10,indoor
911,11843,13,222,13,10,24,314,7,147,24,10,indoor
942,12240,13,222,13,9,25,328,7,148,24,10,indoor
992,12890,13,222,13,11,26,339,8,149,24,9,indoor
952,12382,13,222,13,11,25,327,8,149,24,9,indoor
877,11399,13,222,13,10,23,294,8,148,24,9,indoor
858,11155,13,222,13,10,23,294,8,148,24,10,indoor
842,10951,13,222,13,10,22,283,8,148,24,10,indoor
847,10160,12,222,12,9,21,257,8,147,24,10,indoor
826,10738,13,222,13,8,21,275,8,147,24,11,indoor
883,11483,13,222,13,11,23,293,8,148,24,10,indoor
1003,13033,13,222,13,12,27,345,8,148,24,11,indoor
998,12968,13,222,13,12,26,343,8,148,24,11,indoor
993,12904,13,222,13,13,25,327,8,147,24,11,indoor
977,12697,13,222,13,13,25,321,8,147,24,11,indoor
1032,13420,13,222,13,12,26,334,8,146,24,11,indoor
930,12084,13,222,13,11,24,313,8,146,24,10,indoor
895,11636,13,222,13,11,23,298,8,147,24,10,indoor
882,11466,13,222,13,11,23,293,8,147,24,10,indoor
883,11476,13,222,13,10,23,294,8,148,24,10,indoor
889,11554,13,222,13,10,23,294,8,148,24,10,indoor
994,12923,13,222,13,12,24,317,8,148,24,9,indoor
961,12495,13,222,13,11,23,301,8,149,24,9,indoor
994,12927,13,222,13,10,24,310,8,149,24,9,indoor
1008,13106,13,222,12,9,24,309,8,148,24,9,indoor
1008,13108,13,222,12,9,24,311,8,148,24,9,indoor
925,12020,13,222,12,9,22,285,8,147,24,9,indoor
910,11826,13,222,12,9,22,282,8,148,24,9,indoor
961,12499,13,222,12,10,23,293,8,147,24,9,indoor
904,11752,13,222,12,8,21,278,8,147,24,9,indoor
883,11476,13,222,12,8,21,273,8,146,24,9,indoor
880,11445,13,222,13,10,21,277,8,146,24,9,indoor
858,11153,13,222,13,10,21,276,8,146,24,9,indoor
891,11584,13,222,13,11,22,289,8,148,24,9,indoor
956,12427,13,222,13,11,24,314,8,148,24,9,indoor
1019,13243,13,222,13,12,26,337,8,148,24,10,indoor
1005,13070,13,222,13,13,26,334,8,149,24,10,indoor
930,12090,13,222,13,13,24,314,8,148,24,9,indoor
920,11963,13,222,13,13,24,307,8,149,24,9,indoor
895,11632,13,222,13,13,23,296,8,149,24,9,indoor
868,11282,13,222,13,11,22,286,8,149,24,9,indoor
840,10919,13,222,13,9,21,276,8,149,24,10,indoor
889,11562,13,222,13,10,23,297,8,149,24,11,indoor
940,12223,13,222,13,11,25,320,8,150,24,11,indoor
906,11778,13,222,13,9,24,311,8,150,24,10,indoor
904,11755,13,222,13,9,23,302,8,149,24,10,indoor
924,12015,13,222,13,12,25,321,8,149,24,10,indoor
943,12261,13,222,13,13,24,318,8,149,24,10,indoor
1015,13193,13,222,13,13,25,324,8,149,24,10,indoor
1103,14342,13,222,13,13,27,350,8,149,24,10,indoor
1044,13567,13,222,13,13,26,334,8,149,24,10,indoor
957,12435,13,222,13,13,24,315,8,150,24,10,indoor
859,12026,14,222,14,13,24,329,8,150,24,9,indoor
921,12891,14,222,14,13,26,359,8,149,24,9,indoor
939,13145,14,250,14,11,26,359,8,148,24,10,indoor
913,12785,14,250,14,10,24,340,8,147,24,10,indoor
885,12386,14,250,14,11,24,343,8,147,24,10,indoor
867,12141,14,250,14,10,24,331,8,147,24,10,indoor
782,10946,14,250,14,7,21,299,8,147,24,11,indoor
694,9721,14,250,14,5,20,277,8,146,24,11,indoor
756,10579,14,250,14,8,21,288,8,146,24,11,indoor
832,11643,14,250,14,9,22,309,8,148,24,10,indoor
862,12068,14,250,14,9,24,332,8,148,24,11,indoor
983,13756,14,250,14,12,25,355,8,148,24,11,indoor
1026,14361,14,250,14,13,26,358,8,147,24,11,indoor
1068,14952,14,250,14,13,26,370,8,146,24,11,indoor
1105,15464,14,250,14,12,27,373,8,145,23,9,indoor
1087,15224,14,250,14,11,26,369,8,146,24,9,indoor
1096,15345,14,250,13,12,26,365,8,145,23,9,indoor
1039,14544,14,250,13,12,25,354,8,145,23,9,indoor
1046,14647,14,250,13,12,25,353,8,145,23,9,indoor
1115,15612,14,250,13,12,27,372,8,144,23,9,indoor
1156,16180,14,250,13,12,27,378,8,142,23,9,indoor
1150,16100,14,250,13,11,27,376,7,142,23,9,indoor
1098,15374,14,250,13,11,26,361,7,142,23,9,indoor
1049,14687,14,250,13,11,25,346,7,141,23,9,indoor
1002,14026,14,250,13,10,24,334,7,140,23,9,indoor
1025,14353,14,250,13,10,24,339,7,140,23,9,indoor
1024,14332,14,250,12,10,24,331,7,140,23,9,indoor
1062,14861,14,250,12,10,24,339,7,140,23,9,indoor
965,13510,14,250,12,9,23,318,7,140,23,9,indoor
906,12687,14,250,12,9,22,303,7,140,23,9,indoor
844,11823,14,250,12,9,21,288,7,140,23,10,indoor
811,11351,14,250,12,9,20,280,6,140,23,10,indoor
830,11622,14,250,12,8,20,283,6,139,22,11,indoor
853,11946,14,250,12,8,21,288,6,139,22,11,indoor
828,11596,14,250,12,8,20,283,6,139,22,12,indoor
810,11342,14,250,12,8,20,279,4,139,22,12,indoor
740,10361,14,250,11,5,18,255,4,139,22,12,indoor
816,10612,13,250,10,4,18,240,6,139,22,12,indoor
790,10264,13,250,10,4,18,234,6,139,22,12,indoor
762,9905,13,250,10,3,18,228,5,139,22,12,indoor
646,8403,13,250,8,1,16,205,5,139,22,12,indoor
641,8330,13,250,7,1,15,201,6,139,22,13,indoor
657,8544,13,250,8,3,16,211,6,139,22,13,indoor
668,8689,13,250,8,3,17,218,3,140,23,12,indoor
720,8638,12,250,7,3,17,208,3,141,23,12,indoor
738,8850,12,250,7,4,17,209,5,141,23,11,indoor
788,9451,12,250,7,5,19,226,4,142,23,12,indoor
752,9775,13,250,9,7,21,267,5,144,23,11,indoor
820,10661,13,250,11,9,22,284,5,145,23,11,indoor
836,10867,13,250,11,9,22,292,6,143,23,10,indoor
813,10573,13,250,11,9,22,285,6,145,23,10,indoor
878,11418,13,250,12,10,24,306,6,148,24,10,indoor
821,11499,14,250,12,10,23,320,7,147,24,10,indoor
809,11324,14,250,12,11,23,322,7,150,24,10,indoor
736,11034,15,250,12,10,22,328,7,150,24,10,indoor
721,11533,16,250,14,10,22,356,7,150,24,10,indoor
734,11749,16,250,14,11,23,362,8,149,24,9,indoor
697,11148,16,250,14,10,22,353,7,151,24,9,indoor
704,11258,16,250,15,10,22,353,7,151,24,9,indoor
689,11018,16,250,15,11,21,341,8,152,25,9,indoor
664,10622,16,250,15,10,21,338,8,152,25,9,indoor
675,10796,16,250,15,10,21,341,8,152,25,9,indoor
675,10793,16,250,15,10,21,340,7,152,25,9,indoor
671,10740,16,250,15,9,21,338,7,152,25,9,indoor
682,10907,16,250,15,10,21,342,6,152,25,9,indoor
640,10236,16,250,15,8,20,318,5,152,25,9,indoor
650,10404,16,250,15,8,20,327,7,152,25,9,indoor
638,10215,16,250,14,7,19,308,7,153,25,9,indoor
672,10752,16,250,14,8,20,319,7,154,25,10,indoor
736,11037,15,250,13,8,21,309,7,155,25,10,indoor
714,11426,16,250,14,9,21,339,7,156,25,10,indoor
754,12069,16,250,14,9,22,351,7,155,25,10,indoor
726,12337,17,250,14,12,22,370,7,156,25,10,indoor
796,12737,16,250,13,11,22,356,7,154,25,10,indoor
731,11696,16,250,13,11,21,331,7,154,25,10,indoor
641,10257,16,250,14,10,21,333,7,155,25,10,indoor
667,11334,17,250,15,12,21,358,7,155,25,10,indoor
678,11518,17,250,15,13,21,360,7,155,25,10,indoor
743,11148,15,250,14,12,21,321,7,155,25,10,indoor
814,12206,15,250,13,11,23,342,6,155,25,10,indoor
814,12204,15,250,13,13,23,347,6,156,25,10,indoor
754,11305,15,250,13,11,22,332,6,157,25,10,indoor
761,11416,15,250,13,11,22,334,7,157,25,10,indoor
764,11464,15,250,13,11,22,333,6,157,25,10,indoor
795,11928,15,250,13,11,22,333,6,157,25,10,indoor
714,11431,16,250,12,10,21,336,7,158,26,10,indoor
706,11290,16,250,12,9,21,333,7,157,25,10,indoor
682,10911,16,250,12,10,20,326,7,156,25,10,indoor
713,11411,16,250,12,10,21,340,7,155,25,10,indoor
729,11659,16,250,13,10,22,345,7,154,25,9,indoor
695,11120,16,250,13,9,20,326,7,153,25,9,indoor
735,11032,15,250,13,9,21,309,7,152,25,9,indoor
752,11282,15,250,13,10,21,315,7,152,25,9,indoor
761,11413,15,250,13,9,22,323,7,151,24,10,indoor
772,11573,15,250,13,10,22,323,7,151,24,10,indoor
752,11276,15,250,13,9,21,318,7,153,25,10,indoor
751,10510,14,250,12,9,21,291,7,154,25,10,indoor
728,10190,14,250,12,8,20,284,7,154,25,10,indoor
714,9996,14,250,12,7,20,278,6,156,25,10,indoor
714,9996,14,250,12,7,20,278,6,156,25,10,indoor
711,9948,14,250,12,7,20,276,6,156,25,10,indoor
670,9379,14,250,12,5,19,264,6,158,26,10,indoor
666,9324,14,250,12,4,19,262,6,158,26,10,indoor
648,9076,14,250,11,4,18,257,6,158,26,11,indoor
648,9076,14,250,11,4,18,257,6,158,26,11,indoor
648,9076,14,250,11,4,18,257,5,158,26,12,indoor
704,9854,14,250,12,5,19,270,5,158,26,13,indoor
718,10047,14,250,13,5,20,273,5,158,26,12,indoor
756,10578,14,250,13,6,20,282,3,158,26,12,indoor
752,10528,14,250,12,5,20,277,3,158,26,12,indoor
695,9726,14,250,11,4,19,261,3,157,25,12,indoor
799,9590,12,250,10,5,19,228,5,157,25,12,indoor
785,9422,12,250,9,6,19,225,5,156,25,12,indoor
798,9575,12,250,8,5,19,223,6,156,25,11,indoor
879,10543,12,250,11,5,20,242,7,156,25,10,indoor
887,10641,12,250,11,5,20,244,7,155,25,10,indoor
890,10678,12,250,11,7,21,247,7,154,25,10,indoor
910,10926,12,250,11,7,21,252,6,154,25,10,indoor
929,11146,12,250,11,8,21,256,6,154,25,10,indoor
