elesnrave,elesnrtotal,numtotal,tenTotal,snr15num,snr20num,snrave,snrtotal,number,gpsz_tmean,gpsz_stdz,R,Class
1304,11733,9,250,9,9,34,303,9,115,19,6,indoor
1314,11827,9,250,9,9,34,305,9,115,19,6,indoor
1309,11778,9,250,9,9,34,304,9,115,19,6,indoor
1307,11765,9,250,9,9,34,302,9,115,19,6,indoor
1296,11665,9,250,9,9,33,301,9,115,19,6,indoor
1285,11562,9,250,9,9,33,297,9,115,19,6,indoor
1260,11342,9,250,9,9,33,295,9,115,19,6,indoor
1258,11319,9,250,9,9,33,295,9,115,19,6,indoor
1225,11025,9,250,9,9,32,289,9,115,19,6,indoor
1209,10881,9,250,9,9,32,285,9,115,19,6,indoor
1194,10744,9,250,9,9,31,281,9,115,19,8,indoor
1173,10559,9,250,9,9,31,277,9,115,19,8,indoor
1176,10587,9,250,9,9,31,279,9,115,19,8,indoor
1172,10549,9,250,9,9,31,279,9,115,19,8,indoor
1189,10701,9,250,9,9,31,282,9,115,19,8,indoor
1200,10800,9,250,9,9,31,282,9,115,19,8,indoor
1269,11417,9,250,9,9,32,288,9,115,19,8,indoor
1269,11419,9,250,9,9,32,288,9,115,19,8,indoor
1258,11320,9,250,9,9,32,287,9,115,19,6,indoor
1240,11162,9,250,9,9,32,284,9,115,19,6,indoor
1246,11213,9,250,9,9,32,285,9,115,19,6,indoor
1227,11041,9,250,9,9,31,282,9,115,19,6,indoor
1216,10947,9,250,9,9,31,281,9,115,19,6,indoor
1193,10739,9,250,9,9,31,278,9,115,19,6,indoor
1231,11076,9,250,9,9,32,284,9,115,19,6,indoor
1224,11019,9,250,9,9,32,285,9,115,19,6,indoor
1227,11044,9,250,9,9,32,285,9,115,19,6,indoor
1284,11555,9,250,9,9,32,292,9,115,19,6,indoor
1278,11500,9,250,9,9,33,293,9,115,19,6,indoor
1282,11534,9,250,9,9,33,294,9,115,19,6,indoor
1272,11444,9,250,9,9,32,292,9,115,19,6,indoor
1297,11675,9,250,9,9,33,298,9,115,19,6,indoor
1291,11622,9,250,9,9,33,297,9,115,19,6,indoor
1294,11648,9,250,9,9,33,296,9,115,19,6,indoor
1295,11654,9,250,9,9,33,295,9,115,19,6,indoor
1299,11692,9,250,9,9,33,296,9,115,19,6,indoor
1313,11813,9,250,9,9,33,297,9,115,19,6,indoor
1321,11891,9,250,9,9,33,299,9,115,19,6,indoor
1312,11812,9,250,9,9,33,296,9,115,19,6,indoor
1327,11944,9,250,9,9,33,297,9,115,19,6,indoor
1312,11811,9,250,9,9,33,295,9,115,19,6,indoor
1306,11753,9,250,9,9,33,294,9,115,19,6,indoor
1294,11645,9,250,9,9,32,290,9,115,19,6,indoor
1294,11645,9,250,9,9,32,290,9,115,19,6,indoor
1268,11410,9,250,9,9,32,284,9,115,19,6,indoor
1235,11112,9,250,9,9,31,277,9,115,19,6,indoor
1210,10891,9,250,9,9,30,273,9,115,19,6,indoor
1182,10642,9,250,9,9,30,268,9,115,19,6,indoor
1213,10921,9,250,9,9,30,273,9,115,19,6,indoor
1195,10753,9,250,9,9,30,272,9,115,19,6,indoor
1261,11352,9,250,9,9,31,280,9,115,19,6,indoor
1262,11358,9,250,9,9,31,281,9,115,19,6,indoor
1281,11529,9,250,9,9,32,289,9,115,19,6,indoor
1271,11439,9,250,9,9,32,287,9,115,19,6,indoor
1283,11543,9,250,9,9,32,290,9,115,19,6,indoor
1287,11587,9,250,9,9,32,292,9,115,19,6,indoor
1309,11777,9,250,9,9,33,297,9,115,19,6,indoor
1315,11839,9,250,9,9,33,299,9,115,19,6,indoor
1317,11854,9,250,9,9,33,299,9,115,19,6,indoor
1321,11893,9,250,9,9,33,300,9,115,19,6,indoor
1302,11722,9,250,9,9,33,296,9,115,19,6,indoor
1297,11669,9,250,9,9,33,295,9,115,19,6,indoor
1278,11503,9,250,9,9,32,289,9,115,19,6,indoor
1264,11376,9,250,9,9,32,286,9,115,19,6,indoor
1247,11223,9,250,9,9,31,282,9,115,19,6,indoor
1233,11094,9,250,9,9,31,280,9,115,19,6,indoor
1188,10689,9,250,9,9,30,271,9,115,19,6,indoor
1178,10599,9,250,9,9,30,269,9,115,19,6,indoor
1172,10550,9,250,9,9,30,271,9,115,19,6,indoor
1213,10913,9,250,9,9,31,276,9,115,19,6,indoor
1214,10923,9,250,9,9,31,277,9,115,19,6,indoor
1217,10950,9,250,9,9,31,277,9,115,19,6,indoor
1230,11069,9,250,9,9,31,279,9,115,19,6,indoor
1249,11243,9,250,9,9,31,282,9,115,19,6,indoor
1287,11579,9,250,9,9,32,288,9,115,19,6,indoor
1292,11625,9,250,9,9,32,290,9,115,19,6,indoor
1267,11407,9,250,9,9,32,286,9,115,19,6,indoor
1250,11253,9,250,9,8,31,280,9,115,19,6,indoor
1231,11079,9,250,9,8,31,275,9,115,19,6,indoor
1215,10931,9,250,9,8,30,271,9,115,19,6,indoor
1214,10925,9,250,9,8,30,270,9,115,19,6,indoor
1208,10872,9,250,9,8,30,269,9,115,19,6,indoor
1229,11059,9,250,9,8,30,270,9,115,19,8,indoor
1233,11095,9,250,9,8,30,272,9,115,19,8,indoor
1228,11052,9,250,9,8,30,272,9,115,19,8,indoor
1218,10963,9,250,9,8,30,271,9,115,19,8,indoor
1216,10947,9,250,9,9,30,274,9,115,19,8,indoor
1224,11014,9,250,9,9,31,278,9,115,19,8,indoor
1252,11272,9,250,9,9,32,284,9,115,19,8,indoor
1275,11477,9,250,9,9,32,289,9,115,19,8,indoor
1295,11655,9,250,9,9,32,290,9,115,19,6,indoor
1314,11826,9,250,9,9,33,295,9,115,19,6,indoor
1324,11920,9,250,9,9,33,299,9,115,19,6,indoor
1310,11790,9,250,9,9,33,297,9,115,19,6,indoor
1309,11785,9,250,9,9,33,295,9,115,19,6,indoor
1303,11727,9,250,9,9,33,294,9,115,19,6,indoor
1267,11403,9,250,9,9,32,286,9,115,19,6,indoor
1244,11199,9,250,9,9,31,282,9,115,19,6,indoor
1230,11067,9,250,9,9,31,280,9,115,19,6,indoor
1213,10913,9,250,9,9,31,277,9,115,19,6,indoor
1188,10689,9,250,9,9,30,273,9,115,19,6,indoor
1168,10511,9,250,9,9,30,270,9,115,19,8,indoor
1164,10479,9,250,9,9,30,269,9,115,19,8,indoor
1172,10544,9,250,9,9,30,270,9,115,19,8,indoor
1195,10758,9,250,9,9,31,275,9,115,19,8,indoor
1217,10957,9,250,9,9,31,278,9,115,19,8,indoor
1234,11108,9,250,9,9,31,280,9,115,19,8,indoor
1235,11114,9,250,9,9,31,282,9,115,19,8,indoor
1249,11239,9,250,9,9,32,284,9,115,19,8,indoor
1258,11323,9,250,9,9,32,287,9,115,19,8,indoor
1239,11152,9,250,9,9,31,282,9,115,19,8,indoor
1222,11001,9,250,9,9,31,278,9,115,19,6,indoor
1216,10943,9,250,9,9,31,280,9,115,19,6,indoor
1220,10977,9,250,9,9,31,282,9,115,19,6,indoor
1215,10937,9,250,9,9,31,280,9,115,19,6,indoor
1219,10967,9,250,9,9,31,280,9,115,19,6,indoor
1229,11059,9,250,9,9,31,283,9,115,19,6,indoor
1218,10959,9,250,9,9,31,281,9,115,19,6,indoor
1223,11009,9,250,9,9,31,282,9,115,19,6,indoor
1219,10969,9,250,9,9,31,280,9,115,19,6,indoor
1214,10928,9,250,9,9,31,279,9,115,19,6,indoor
1205,10843,9,250,9,9,31,280,9,115,19,6,indoor
1187,10680,9,250,9,9,31,277,9,115,19,6,indoor
1181,10625,9,250,9,9,31,275,9,115,19,6,indoor
1156,10404,9,250,9,9,30,269,9,115,19,6,indoor
1151,10359,9,250,9,9,30,270,9,115,19,6,indoor
1125,10125,9,250,9,9,29,264,9,115,19,8,indoor
